user_id,item_list
11037,22403 22443 14809 6712 17075 15978 22631 16713 15441 2010
11038,385 102 629 107 823 541 391 626 127 499
11039,541 56 20 124 348 22 436 771 347 626
11040,21 60 20 53 62 29 396 124 521 61
11041,2057 3461 5938 21 20 5 555 124 2147 826
11042,541 21319 555 5938 154 6494 993 537 155 22
11043,450 453 672 426 448 446 1266 121 5046 25
11044,830 73 3989 3994 23222 95 672 2104 121 71
11045,1263 18484 826 813 626 1039 811 814 1317 10983
11046,11660 18557 20 16458 4998 21 124 936 16516 773
11047,52 33 121 1628 343 4574 35 95 813 1717
11048,1263 121 126 448 813 453 1616 113 581 110
11049,1501 1498 1080 71 361 22 693 836 683 126
11050,124 22443 18939 272 20 23 436 15978 60 393
11051,771 20 23 353 25 1327 56 58 359 436
11052,1068 272 53 598 54 337 269 536 1748 268
11053,2444 2399 2588 23 1714 7152 28 1144 353 468
11054,1498 1213 80 692 3994 73 6496 2916 537 84
11055,1263 813 450 581 1264 1266 811 453 814 5616
11056,2523 12856 2522 17505 3343 22415 352 450 422 4574
11057,626 450 448 21 153 555 121 667 155 1263
11058,77 75 2112 21 67 3989 83 567 68 71
11059,3391 2792 5068 617 2920 771 767 56 113 19705
11060,13988 1849 4892 4890 5 1068 448 4891 446 1263
11061,80 2108 2105 19789 692 2106 64 684 689 2111
11062,4998 385 21 9278 25 263 775 100 1437 541
11063,22 348 207 124 56 353 1437 632 347 468
11064,207 20 818 24 841 817 2951 3672 1251 25
11065,130 496 6 241 199 127 149 17521 493 391
11066,21 448 20 458 453 667 14805 541 23 124
11067,1108 1109 576 102 6 500 773 468 25 17521
11068,771 29 763 916 20 1327 1911 35 124 613
11069,1263 812 667 450 453 11855 14524 446 2998 56
11070,56 60 58 53 598 25 270 536 268 61
11071,1911 4036 22 261 919 4513 4072 316 1914 613
11072,767 453 769 3988 1648 448 450 109 426 8649
11073,629 16801 14048 2105 84 20104 2112 80 2106 71
11074,1263 450 426 812 811 448 1264 2276 2039 421
11075,22370 14460 448 7569 450 458 667 8438 1266 14805
11076,8819 14809 18001 22441 22760 9791 22443 12114 1263 18939
11077,7632 22782 547 266 731 1618 9278 672 17237 2399
11078,1328 21 121 626 385 551 270 826 775 60
11079,93 21 498 19705 495 355 778 2148 5614 679
11080,7304 15245 667 53 21 668 457 453 19705 2263
11081,21 450 5046 453 1263 667 20422 4516 348 1594
11082,8875 17178 385 22402 775 936 21 22542 11660 20422
11083,61 21 23 393 270 598 268 25 60 387
11084,2278 684 71 2713 126 2111 361 4342 689 672
11085,771 21 22519 20 16968 1806 269 629 2106 1004
11086,11390 10320 126 4574 15284 95 22415 1628 1806 677
11087,29 1311 771 25 353 348 56 270 1154 436
11088,58 448 62 771 208 14805 455 22 395 667
11089,1263 446 3882 450 453 812 20422 3277 813 421
11090,1311 827 1266 581 109 1108 1263 813 1308 16650
11091,20422 1532 5 14524 450 453 1832 1733 3711 1830
11092,2112 1568 1849 2106 709 13035 18919 12270 8656 2587
11093,8650 2759 5668 11660 3988 2086 22701 10177 13960 705
11094,598 121 393 270 55 61 1068 1311 62 271
11095,426 450 1193 3218 1196 2038 455 1648 1265 446
11096,21 29 20 124 25 266 28 1327 58 56
11097,207 22 20 1154 121 544 24 25 1607 347
11098,1080 572 927 925 348 23 27 926 545 21
11099,20 25 53 60 61 468 450 436 58 28
11100,23 393 448 18484 62 270 61 53 55 58
11101,16411 1849 2696 481 1606 93 22427 693 561 381
11102,426 581 124 1266 22 1263 672 812 811 23
11103,60 448 1849 1532 5 495 828 56 486 61
11104,2587 5763 23382 7120 2112 20 3719 25 22 14369
11105,71 67 75 2119 79 8470 77 2106 2112 84
11106,21 1263 13988 22 453 1265 1266 23 667 71
11107,1220 126 4083 121 22833 102 16887 1691 711 95
11108,21 676 3036 126 530 54 95 4473 932 337
11109,18484 495 494 2106 2003 2109 504 1566 5874 498
11110,22 581 426 818 557 446 207 23 124 814
11111,426 446 1266 814 810 811 812 458 453 448
11112,22472 62 394 13063 17178 19112 23 396 271 55
11113,676 672 95 22 342 115 1628 2759 22415 1154
11114,3391 2792 5068 4577 1514 1212 14687 448 446 1216
11115,267 2472 124 22 21 1535 22599 106 28 993
11116,1618 25 1617 348 20 124 677 676 1314 22
11117,14460 35 917 672 21 20 121 1911 178 613
11118,1154 126 676 1616 21 1628 22 115 130 873
11119,29 771 1977 1975 1972 1974 1973 1782 763 25
11120,22403 6712 15454 11044 17075 16713 12114 22631 14172 15441
11121,676 22 53 20 22415 269 1628 270 704 58
11122,21 18919 1789 348 20 25 13654 448 99 1308
11123,826 348 626 551 1039 25 347 543 995 773
11124,124 353 21 20 705 774 218 58 270 1066
11125,60 61 56 387 396 1068 270 596 53 55
11126,541 9971 1039 826 626 154 939 153 775 1050
11127,598 1449 2592 21 348 335 62 536 124 968
11128,20420 14916 448 665 492 93 14524 2998 20 21
11129,13988 20420 1648 6874 1754 449 14687 2142 448 665
11130,29 20 60 62 56 25 450 752 348 18484
11131,557 817 15344 450 448 4380 426 14985 22560 2552
11132,60 271 772 394 54 1748 336 23 2592 3477
11133,450 581 53 1263 21 426 23 446 813 811
11134,465 23 17506 2318 15672 121 4333 10177 2116 15284
11135,2023 925 1835 927 1080 4419 2313 22713 288 1624
11136,80 2107 2111 77 88 71 3987 2588 628 64
11137,3440 1002 812 5636 4404 2319 20422 9447 5637 2336
11138,1263 426 446 812 814 450 16030 17972 1320 1266
11139,10221 12114 15454 22441 14809 15441 16713 5858 9791 20
11140,2759 353 124 43 29 39 436 23 41 845
11141,22 124 56 77 20 80 357 2586 3993 3991
11142,393 1068 21 16094 55 56 5917 20190 21803 93
11143,771 3539 21 21319 1444 18484 6494 773 22 775
11144,121 677 1308 126 1617 1154 1629 117 99 2263
11145,29 20 21 93 492 844 6887 4286 4285 124
11147,1214 1216 1514 461 1859 4577 1576 3391 465 5069
11148,2347 1697 387 1606 598 596 396 2350 1068 61
11149,751 21 22 617 1004 56 763 20 17183 762
11150,124 1655 5046 22560 3709 21 353 667 448 846
11151,811 1266 814 810 453 448 422 1317 404 458
11152,21319 6494 17178 22402 18899 22542 18900 1206 13063 14805
11153,22 21 448 1004 4464 20 572 471 486 8371
11154,67 2119 71 80 2112 64 2104 73 77 567
11155,1898 27 348 166 3550 23 21 21432 205 1733
11156,567 3987 568 883 9209 21645 11940 21565 21019 629
11157,106 97 201 17521 17764 188 20947 575 13013 22403
11158,1212 1514 1859 3391 5068 4577 2792 524 5070 23
11159,23 124 61 771 348 271 270 2524 335 1449
11160,121 1308 672 21 1616 677 1311 828 60 271
11161,731 455 2173 1648 56 2930 445 393 23 21
11162,393 365 21648 1540 53 4681 1660 366 2159 56
11163,1677 8875 1681 1678 21319 453 14715 20422 18557 1643
11164,75 854 567 2106 29 2111 2112 3999 77 12569
11165,364 2107 4334 2105 2106 67 71 2108 68 80
11166,3569 7807 2841 731 1648 2535 3168 16433 796 16509
11167,521 450 750 17506 3453 121 4574 1746 426 298
11168,8819 15454 14809 12114 22441 22443 16713 18001 22631 21818
11169,5611 4451 12030 5648 5612 8167 5644 5647 5033 5617
11170,2586 2278 71 121 2104 2111 2916 672 683 693
11171,572 56 121 1628 21 95 25 393 1220 672
11172,1560 854 5217 567 629 2714 8470 18919 91 936
11173,53 6494 1068 22 348 353 596 55 209 598
11174,426 327 1835 581 21269 13400 9434 813 811 1424
11175,557 56 23 121 1311 95 20 126 827 841
11176,271 22 272 58 1971 62 54 1974 56 394
11177,21 23 22 270 25 348 20 207 58 347
11178,751 617 1308 676 105 99 494 672 113 677
11179,22782 20422 683 58 358 356 13988 124 1648 14524
11180,20 21 450 432 771 448 272 25 62 22
11181,486 2010 678 504 2148 499 497 6887 488 679
11182,2347 21 4708 684 20 672 838 598 53 56
11183,21509 19939 18393 9162 2315 17391 16968 9414 1715 22285
11184,2842 3175 1329 10788 10791 121 9971 22193 13751 1154
11185,537 555 626 909 23 995 61 25 771 155
11186,130 2488 673 149 750 105 2494 499 486 678
11187,2346 356 121 11320 1616 364 2637 79 1154 1648
11188,29 21 775 993 385 937 124 1108 348 56
11189,23 393 450 268 1752 598 1449 25 683 58
11190,22403 15454 8819 813 11044 446 15978 22631 814 22443
11191,775 940 993 995 937 626 153 537 938 1108
11192,21458 15017 15711 1514 13472 4577 22403 60 1214 22760
11193,22 731 1628 261 917 916 126 1263 676 52
11194,1266 450 812 1320 1195 453 458 1193 2276 448
11195,629 71 80 713 75 79 2106 69 65 10943
11196,21 22 1004 20 763 53 1535 762 521 58
11197,581 812 446 1266 814 453 1193 458 1264 23
11198,21 61 20 521 58 1556 124 23 270 269
11199,7969 121 11776 7371 2108 672 95 5614 2105 343
11200,121 113 344 672 115 450 1628 1154 22 98
11201,56 271 396 272 61 54 394 23 25 29
11202,432 3999 4329 1263 2119 450 2581 2111 29 21
11204,683 53 1752 1449 268 2064 21 56 348 691
11205,917 60 270 775 22 393 62 61 387 598
11206,358 684 23 22 348 56 20 25 11660 1216
11207,2524 17505 676 20 353 1004 126 261 613 448
11208,21 22 58 1004 271 272 4464 9733 763 1834
11209,21 347 348 4013 939 124 9465 6469 1050 1437
11210,672 25 126 95 21 124 23 29 396 58
11211,22 348 8819 25 20 11044 22403 10221 6712 14172
11212,450 1263 458 667 426 18484 581 668 1198 814
11213,25 124 348 22 53 4893 56 20 3529 4891
11214,1091 18919 4473 450 11807 448 11625 20028 19522 1483
11215,448 18056 453 18919 22414 22370 426 106 10109 17178
11216,836 693 10109 1498 684 2965 1502 1512 683 35
11217,5068 5069 448 4577 21 450 5070 676 1514 1212
11218,60 1216 684 20 58 436 4577 596 270 24
11219,450 541 1039 17178 448 555 1648 1263 154 626
11220,77 2111 71 2586 2104 3356 3355 17418 11904 19789
11221,2036 56 1964 366 21 23 53 1965 1516 2004
11222,450 71 1327 22403 21458 2106 21 7864 14809 67
11223,1919 1870 2409 3244 15301 22838 7016 2047 1869 8067
11224,10221 22403 8819 22441 22631 18001 21818 5858 22476 21458
11225,67 80 2119 5979 71 2112 64 2106 2111 688
11226,21 771 29 121 23 2023 672 521 20 995
11227,1196 17900 13359 2038 19672 2060 20253 19072 5190 23
11228,6187 22 12460 21 29 11728 520 613 7802 1327
11229,683 356 358 20104 885 121 361 5187 2584 629
11230,1919 7016 2435 5642 8067 4852 22075 21 1327 22427
11231,22403 17075 810 1266 1193 1264 1317 2494 149 2256
11232,121 672 8319 117 1616 115 2110 1628 8649 113
11233,126 21 20 2228 2911 453 29 124 676 1629
11234,3989 73 2333 21 264 2336 83 25 28 22
11235,750 109 80 1532 673 106 5735 84 759 1849
11236,541 9278 673 826 102 1039 277 130 626 1534
11237,676 457 1216 126 1212 1214 812 1263 95 14524
11238,448 450 818 207 581 814 455 813 1264 731
11239,71 121 672 95 16626 4577 1212 52 1616 5069
11240,12969 7901 13156 356 2351 551 1653 126 5237 2353
11241,1653 1640 1677 684 1681 21 1212 1514 3436 121
11242,2111 71 77 2104 5874 2107 88 81 3987 3994
11243,450 67 453 121 771 426 457 4574 458 672
11244,22 56 21 23 53 271 29 4464 1327 2581
11245,673 130 149 20 16887 2077 117 106 1834 21
11246,6186 35 20372 22 14916 665 448 23 471 492
11247,2108 3989 11940 4330 73 881 883 14308 3988 7969
11248,261 29 20 124 207 771 5217 23 353 676
11249,21 23 27 25 347 1108 352 53 28 22
11250,448 3142 1080 1849 5 108 1994 4480 22435 1607
11251,20 704 24 2057 21 5642 23 2410 5187 684
11252,455 126 121 1691 13988 18056 836 1648 731 7240
11253,1835 2023 21 25 1023 20 1024 1546 124 771
11254,629 2119 2103 68 4787 2112 2111 958 6128 4001
11255,743 4574 782 2116 2117 17477 323 121 2588 885
11256,828 750 107 2256 2494 831 1849 678 100 106
11257,21 124 20 1835 29 1326 771 2023 18354 353
11258,61 672 348 21 393 23 387 25 335 268
11259,762 767 1004 22 1327 21 2998 20422 208 1022
11260,676 126 113 1628 677 20 22472 2524 1618 672
11261,21 1004 124 2581 1640 1641 25 23 353 763
11262,126 22820 79 1616 11390 1628 676 95 113 80
11263,4559 14651 23112 4380 15344 2552 22 22527 22754 14959
11264,356 21 23 364 27 2112 1979 468 25 345
11265,29 20 1308 617 752 124 667 676 25 672
11266,22403 7864 1263 6712 22614 14809 18939 11044 22760 13472
11267,6494 683 23 672 121 124 2106 450 29 53
11268,22 60 23 1004 20 62 25 53 61 271
11269,581 18484 446 1266 812 448 810 1648 1194 1320
11270,771 21 20 58 124 1004 19325 521 353 4812
11271,1154 5 22 1532 673 35 21 108 101 1849
11272,270 387 55 336 536 772 1752 60 393 1449
11273,15978 6712 11044 7864 22443 17075 18939 22403 15454 4330
11274,385 1023 936 21 16887 126 626 127 541 426
11275,684 999 2112 998 71 80 2104 68 77 67
11276,450 426 337 7303 813 446 1263 271 272 1953
11277,1630 771 20 124 1634 1631 693 1327 2714 358
11278,2341 676 126 689 1674 95 99 1308 1628 115
11279,21 751 672 1311 2494 752 827 126 95 1306
11280,498 494 22 261 93 21 2010 486 678 547
11281,436 61 124 598 60 396 468 393 268 270
11282,56 396 932 55 598 271 21 270 596 20
11283,21 14460 2346 22 7569 684 2350 121 771 8438
11284,885 14720 2298 19705 357 21458 453 13983 22614 17573
11285,335 1449 53 102 58 1534 149 127 21 2276
11286,56 60 270 1068 387 23 62 396 772 58
11287,7569 1154 126 8438 683 22414 121 691 8335 342
11288,7632 121 95 22782 10983 1154 731 1628 672 12126
11289,8875 2259 21319 2494 2019 1659 2493 1700 21685 2488
11290,56 21 60 207 1068 62 124 20 347 598
11291,5070 2107 4577 3391 5938 5068 683 5069 1697 4344
11292,21 1327 504 494 492 93 270 498 29 353
11293,21319 22542 13063 14524 8335 14805 2998 445 33 10983
11294,21 353 58 271 62 771 54 56 23 124
11295,58 60 271 208 272 1068 772 21 396 55
11296,22 93 495 486 23 14805 492 471 1311 20
11297,541 555 323 1039 626 426 450 11631 581 15415
11298,581 2039 814 813 1198 1265 19672 812 426 5616
11299,5934 22472 14859 23781 7293 20 1311 353 11282 29
11300,21319 22402 432 1911 126 22542 1311 17972 80 2523
11301,271 56 60 396 272 1024 394 53 598 25
11302,2106 2107 1185 75 80 4334 1444 629 453 77
11303,21 393 348 396 598 270 58 25 387 335
11304,888 13860 25 124 23 169 205 827 167 109
11305,2426 2743 22 23 2891 2747 750 124 3665 492
11306,102 201 575 16887 127 106 202 493 16713 6
11307,117 20 29 22 23 25 53 124 672 312
11308,1630 13751 73 1634 1806 3989 124 1071 3994 1807
11309,23 56 393 1068 25 436 55 53 62 209
11310,22 53 771 58 25 124 348 1752 62 271
11311,106 1307 3453 1189 2746 2891 2743 127 675 2008
11312,1023 124 348 29 326 56 436 353 24 207
11313,426 446 450 812 52 1320 1317 1264 1222 22472
11314,124 53 21 23 20 2167 347 29 1553 25
11315,21319 17237 6494 21 1691 1648 22402 13063 20422 448
11316,60 61 21 1068 932 269 124 208 20 348
11317,22469 14651 14985 4380 3709 22527 21261 16786 12218 12652
11318,126 704 35 95 771 676 15284 1308 2523 115
11319,1154 29 121 22 1311 21 672 115 98 1628
11320,21458 2276 814 810 5190 1548 1320 3719 1264 1266
11321,121 4574 95 22415 555 672 99 1628 17506 1618
11322,80 3993 356 69 2106 2110 2111 2116 82 67
11323,21 455 11761 450 22472 20 2535 448 7632 452
11324,29 20 124 773 775 60 396 56 25 23
11325,71 344 1741 2106 1666 340 2111 115 341 1654
11326,29 56 53 58 60 21 270 271 61 596
11327,21 20 3882 581 1151 436 426 58 1147 52
11328,23 61 21 932 272 271 55 557 348 208
11329,3539 17178 1648 13063 14524 20422 448 22542 455 453
11330,352 895 521 2444 536 1834 2281 986 615 1311
11331,17327 672 5697 62 121 1068 271 60 4075 337
11332,22 25 58 269 432 353 272 348 61 347
11333,2586 77 1213 1501 836 14048 1498 2106 3994 80
11334,494 38 2003 486 504 93 495 37 498 829
11335,29 751 617 521 22 1004 21 1556 372 20
11336,353 22 25 541 21 23 53 1807 537 1108
11337,121 21 672 22 626 936 993 20 270 1311
11338,58 62 272 393 396 54 596 23 61 387
11339,43 42 38 39 486 37 4282 495 471 36
11340,56 60 393 335 1068 62 336 1748 55 596
11341,270 53 62 393 271 369 1068 596 387 60
11342,22 56 432 261 436 771 61 393 207 3825
11343,1327 21 2713 20 2341 22 689 25 207 557
11344,21319 10109 17178 519 22542 22414 8335 10983 8438 20
11345,121 126 1977 581 1973 1972 1975 16866 1971 95
11346,1068 393 61 270 387 54 337 208 353 269
11347,448 174 7613 11621 453 3709 10582 19690 9938 1266
11348,126 9971 676 4574 1616 677 1618 121 1314 1629
11349,1212 21 3436 5069 357 22 704 1558 126 1560
11350,22 56 521 1327 1795 269 29 58 21 2581
11351,450 22752 16887 127 10595 106 1844 352 201 673
11352,2105 20 557 21 56 23 124 555 25 61
11353,3539 6494 21319 22542 5215 8335 10749 2535 1693 2731
11354,25 468 598 387 60 555 396 626 1068 270
11355,521 4998 881 9278 56 14308 21 458 448 352
11356,8875 17178 629 1807 22402 545 672 323 22844 22542
11357,56 20 23 21 270 432 25 62 55 598
11358,1308 672 53 827 22 25 23 126 29 20
11359,56 1154 396 53 58 348 271 269 23 35
11360,22 2494 25 750 436 272 270 56 149 1023
11361,56 393 1068 124 55 62 432 598 58 269
11362,22 917 178 177 613 3397 179 1911 468 347
11363,29 207 1212 1859 23 124 25 5070 353 676
11364,771 21 22 1266 450 352 453 16263 667 458
11365,421 1740 2535 1693 12118 343 22543 126 1308 52
11366,771 547 1308 266 2479 23 827 124 25 463
11367,207 2106 19 71 673 1977 818 106 80 1535
11368,22 21 450 1004 1616 10320 353 676 1263 5618
11369,2111 64 79 2112 67 2119 68 75 2911 2228
11370,21 348 537 126 53 25 27 545 124 345
11371,67 629 684 23 25 2112 84 21 3998 75
11372,11390 3027 2103 6320 71 2111 2106 80 2588 551
11373,672 1311 751 752 121 1626 106 1619 105 673
11374,8875 22472 450 21319 1263 20422 2998 121 421 22542
11375,13988 5070 3391 1514 492 494 124 495 486 93
11376,60 61 58 348 62 25 2111 537 450 20422
11377,71 2106 80 2111 2107 2731 77 4334 2586 2119
11378,23 124 60 29 62 58 270 20 1068 1263
11379,771 124 23 22 130 58 493 6 436 576
11380,22 1004 2731 20 23 56 763 521 1326 124
11381,448 22 771 17972 1691 450 731 23 455 14524
11382,271 808 352 353 1898 272 58 269 548 492
11383,5137 22560 4559 909 5424 5136 3709 19690 5422 5134
11384,1849 20 147 5 132 124 2147 750 23 100
11385,551 124 29 385 20 25 750 521 1835 23
11386,1154 683 448 446 1266 2916 581 426 453 812
11387,686 20104 1498 2916 692 1501 2105 11320 693 1502
11388,2998 13063 448 1265 14805 20422 2142 18854 10010 452
11389,62 932 395 29 269 60 1068 273 396 270
11390,7113 10221 22403 14809 56 22441 15454 8819 581 12114
11391,432 53 751 617 448 21 396 23 56 336
11392,126 1979 79 1807 1632 1806 84 684 1630 1412
11393,2111 64 67 68 75 84 629 319 21 385
11394,773 993 626 551 554 537 937 1108 541 936
11395,53 521 126 21 4892 4890 270 393 844 4891
11396,1498 1213 3994 2916 1154 14048 5083 2106 6495 2105
11397,21 22 803 13063 426 11887 9599 8446 1264 21418
11398,448 426 453 450 750 20422 5735 127 130 18484
11399,80 2106 64 2111 75 629 84 2802 21391 79
11400,130 97 2256 391 2494 239 750 828 500 499
11401,450 453 581 2255 446 21 810 2252 813 18484
11402,817 841 24 22 1632 1631 1901 23 56 21
11404,21 56 496 348 266 271 6 575 455 1705
11405,207 909 818 24 841 817 20 544 29 11163
11406,207 22 25 14460 60 124 436 771 932 56
11407,121 95 7205 9209 883 2586 1628 2104 17506 672
11408,4380 4559 19690 22469 22560 3709 23112 16786 21261 22754
11409,18484 1263 450 751 617 2998 22435 814 14524 453
11410,53 348 771 347 18484 393 60 209 450 269
11411,71 999 2106 998 2111 993 271 537 62 269
11412,23 124 2535 21980 22 20 29 18254 2238 25
11413,2106 2111 64 71 80 20104 77 11202 2104 79
11414,58 56 272 21 23 61 395 396 54 1068
11415,20 22 23 56 16841 697 124 1628 1151 22701
11416,1640 1641 60 1642 3993 3992 16411 731 387 1653
11417,25 271 60 62 916 1641 53 396 353 81
11418,683 126 686 836 692 22 691 3246 1220 56
11419,20 348 61 25 60 53 393 598 396 124
11420,56 60 396 272 53 557 395 598 22 337
11421,23 56 270 22 53 272 271 55 1748 337
11422,771 537 356 993 22 1108 25 775 1109 124
11423,4574 1616 774 71 323 629 214 676 73 67
11424,20 21 56 113 917 364 126 60 1216 121
11425,29 58 20 271 124 272 23 62 560 1023
11426,1220 2106 5874 2588 678 126 101 1313 6887 2148
11427,6187 270 836 693 3240 16761 1540 16563 56 1794
11428,23 20 817 25 544 841 124 24 61 348
11429,22472 22 771 11761 20 124 16380 56 613 23
11430,47 684 759 3505 683 1583 101 2559 760 298
11431,10597 1844 10598 21 20 174 22752 3987 572 1214
11432,93 576 1532 492 778 679 6887 495 493 149
11433,71 80 67 2114 68 84 2104 3990 629 63
11434,19807 22 23 16411 124 53 13063 2696 29 20
11435,575 16887 130 6 17521 579 2916 496 578 127
11436,56 271 1216 269 1214 1212 537 521 53 272
11437,1691 450 667 452 17237 735 455 668 448 14715
11438,5636 1002 23 5635 2336 5246 15868 2333 436 8381
11439,21 771 56 353 126 124 269 23 58 1004
11440,557 56 124 23 1415 20 61 436 841 25
11441,2106 2586 71 5668 75 1212 77 4334 1514 1640
11442,336 598 61 2592 596 394 1068 207 396 55
11443,2111 2105 77 82 4334 3989 2108 2107 2104 2112
11444,773 1232 940 3181 775 546 942 1917 20 938
11445,356 20 3816 352 2781 2106 124 364 25 29
11446,686 22782 1501 2253 1066 95 121 836 218 2254
11447,23 25 53 207 353 436 27 347 557 28
11448,22 124 25 353 174 436 348 21 23 468
11449,21 2106 80 71 79 2105 2108 11202 3990 22080
11450,453 1266 455 446 771 13988 449 667 426 1691
11451,541 555 154 775 385 684 1108 537 551 347
11452,20 124 1004 25 353 53 348 1326 436 521
11453,21 1266 1263 446 448 23 56 2916 22827 458
11454,2119 629 823 80 13689 71 453 8911 64 14425
11455,77 888 126 1632 2586 95 3994 2106 672 629
11456,16887 149 102 23 778 23000 499 486 6 241
11457,1674 1697 2346 1630 686 1631 2350 1498 2425 1213
11458,207 1023 345 208 58 1835 56 20 1064 1437
11459,1263 1266 448 446 813 814 457 450 812 1193
11460,21 23 53 20 61 270 499 436 771 62
11461,10221 22443 8819 7864 15454 17075 18939 15978 21818 22441
11462,750 106 1534 1307 1621 1994 12542 391 2743 2494
11463,995 993 940 1108 626 938 494 448 471 504
11464,124 20 348 23 29 468 284 25 22404 56
11465,21 1263 2106 25 5874 9791 8600 6697 348 450
11466,80 64 79 445 73 2106 67 2104 2112 2111
11467,23 207 56 22 55 61 1068 468 436 393
11468,22472 22 1311 22782 18939 21 1620 432 15454 11044
11469,598 394 596 21 62 7569 932 1748 536 269
11470,387 4366 1301 684 1068 598 4104 596 836 60
11471,544 557 20 551 841 5619 6319 24 23 12030
11472,353 58 396 436 271 29 270 62 20 572
11473,450 426 1263 581 812 1266 811 814 421 810
11474,19705 1214 1212 4577 355 3391 5068 79 5070 71
11475,38 41 42 39 455 448 5046 1691 369 450
11476,450 1154 426 813 814 453 683 448 811 775
11477,445 843 1428 1708 1703 4708 1691 1740 3246 8335
11478,1376 617 21 1374 1297 126 676 1979 1300 19159
11479,21 2523 771 17505 25 1023 124 436 36 353
11480,1311 121 17506 21 4574 831 126 750 53 1616
11481,937 109 21 5735 108 936 100 2494 105 1991
11482,5065 3172 2916 4708 3171 2350 2842 2347 9281 7399
11483,557 817 29 448 22 771 446 1266 4893 1648
11484,1375 22 1302 1299 1758 1642 17178 3987 1300 1676
11485,29 25 1004 24 353 348 436 61 60 396
11486,2106 67 2111 68 84 2107 90 3989 2587 2109
11487,448 19112 1263 13988 14805 20862 9599 449 8446 14890
11488,393 53 56 2010 1068 55 1091 23 596 10212
11489,998 348 126 20 467 25 56 1002 1911 2587
11490,828 100 12542 2256 2124 2019 11250 499 1532 107
11491,1632 1849 270 750 109 147 21 1733 169 1532
11492,21 446 22 426 450 453 1004 1266 1754 812
11493,121 667 672 1311 581 426 810 677 1201 1263
11494,121 2399 672 21 5137 2398 5424 5136 5134 5422
11495,1263 1195 803 458 812 14369 1196 2039 16804 16908
11496,21 23 60 436 393 25 208 24 394 353
11497,448 450 449 5046 44 426 667 2118 453 2893
11498,453 1193 448 2039 1198 2035 810 1195 811 1196
11499,20 21 124 25 207 546 537 938 22 29
11500,121 126 1311 672 95 677 21 827 99 322
11501,93 2148 486 778 678 496 495 149 667 498
11502,1214 1859 3391 5070 5069 5068 683 2792 1909 699
11503,448 10221 93 504 15454 678 486 458 450 446
11504,20422 667 453 5046 448 18919 2998 13063 124 79
11505,22404 23 22 2886 9450 4329 3546 121 20 25
11506,917 22 1861 613 179 919 178 1263 20 177
11507,22 20 23 3036 25 58 53 124 29 1540
11508,124 21 1023 27 1437 347 326 814 1835 20
11509,20 56 22 1557 269 23 2170 942 396 208
11510,21 937 58 369 541 23 385 521 53 551
11511,20422 5735 2494 448 10983 2998 453 100 3711 132
11512,1080 572 927 925 56 270 61 926 23 21
11513,9791 6702 15454 22403 828 16204 6464 10221 9024 14809
11514,2116 2117 2713 4341 16887 9864 4333 16516 10177 6
11515,75 71 67 2119 2106 629 3994 73 2105 2111
11516,22472 448 20422 446 667 2139 453 13988 14687 22782
11517,2023 1855 1835 2111 64 2106 271 3877 3876 4419
11518,1263 813 1320 2276 14369 3644 1198 10444 1195 22894
11519,581 810 2148 811 814 495 486 421 426 492
11520,22 29 23 676 56 25 124 209 915 61
11521,21 22 23 348 27 560 25 347 436 20
11522,626 155 385 3992 4334 2104 2587 1108 347 909
11523,468 348 1108 551 21 347 23 1376 25 938
11524,775 448 458 446 1263 426 35 546 942 995
11525,3277 1962 448 3543 1266 453 2998 1787 15792 446
11526,271 21319 394 771 56 763 396 337 54 23
11527,71 68 2106 2119 2112 75 2111 84 77 79
11528,10109 22370 1444 22414 8438 8335 109 1055 18551 445
11529,683 1071 1630 909 25 544 1573 1653 21 551
11530,58 23 60 272 54 62 2023 29 353 53
11531,356 1501 22 17506 1616 1213 21 1498 676 113
11532,21 95 53 25 393 124 56 17506 676 353
11533,2637 207 818 844 3745 38 43 1154 2347 2346
11534,23 56 448 20 124 25 667 348 453 27
11535,53 2592 396 60 268 1068 536 335 393 336
11536,704 2010 5938 22 494 1865 495 498 25 1870
11537,10285 12026 16503 20539 9801 3258 23688 23370 11672 11370
11538,1212 3391 1216 1859 5070 1214 6665 1672 684 14644
11539,2105 2108 1691 58 21 1648 999 14715 998 271
11540,18899 14985 12460 14651 672 8113 11728 53 9238 676
11541,773 22 537 1861 993 555 347 23 153 4072
11542,750 106 102 391 1994 499 107 2488 127 239
11543,58 53 269 62 772 271 270 21 61 272
11545,1562 17694 9971 9322 13463 14897 683 5078 19705 5071
11546,21 58 208 124 272 56 17178 27 20 557
11547,68 121 683 22 1299 344 672 827 95 99
11548,1449 387 836 393 21 2592 2064 270 348 60
11549,932 61 395 269 53 1748 23 968 268 1753
11550,22402 22542 450 1444 13063 2139 14524 20422 22435 13988
11551,179 684 126 1504 8222 1376 8335 1375 1311 683
11552,6010 8288 19370 11660 684 917 21087 6372 19705 11390
11553,3539 17178 22402 22542 117 8335 13063 448 455 672
11554,22 25 20 676 126 353 56 53 468 29
11555,20 124 436 541 53 270 393 348 385 626
11556,2916 35 1505 693 692 8970 5083 99 3360 2256
11557,450 71 2916 126 1629 80 25 20422 460 1616
11558,27 348 450 1263 667 1266 23 457 668 458
11559,1632 4073 1861 551 6320 1023 1634 25 1071 919
11560,80 20137 4787 64 90 22907 2116 2106 8470 67
11561,22443 14809 11044 6712 22441 17075 18939 155 775 18001
