user_id,item_list
4151,426 453 8875 1263 20422 486 450 21 271 2998
4152,271 58 1714 521 56 1144 394 536 54 208
4153,617 20 16887 1004 427 124 130 25 492 1534
4154,683 1109 56 2559 915 1266 693 15804 20253 126
4156,21 20 773 385 126 353 29 53 2472 23
4157,22472 1535 15711 276 828 673 2900 22782 1537 127
4158,828 2495 5735 1306 336 544 516 678 492 147
4159,2106 56 964 5635 75 2109 21343 678 22 1158
4160,117 21 915 677 672 352 436 56 1617 20
4161,2084 121 915 352 521 126 2559 2112 21 22
4162,20422 6494 448 667 453 426 450 22782 10983 18484
4163,20 436 25 353 207 1327 29 56 348 560
4164,18484 453 1648 450 130 446 803 452 19112 667
4165,22 21 1311 1023 20 521 1004 23 352 95
4166,2479 21 99 3205 1308 436 53 519 521 52
4167,102 575 448 457 668 576 15245 667 130 803
4168,1154 1263 1266 458 426 448 56 731 20 121
4169,1911 432 25 771 4036 270 436 269 23 1861
4170,21 771 1327 1308 4464 58 445 14809 964 124
4171,121 20360 672 2584 5763 2112 10271 21 7170 16310
4172,56 22469 450 448 124 29 14985 261 426 14651
4173,2039 1266 1691 1263 452 810 448 449 453 814
4174,35 126 21 2332 1220 673 2880 2891 675 121
4175,356 888 2694 1501 1502 1213 1505 1909 364 2479
4176,1697 21 2637 1066 1870 56 1263 684 450 23
4177,21 22 763 20 348 450 353 1080 56 426
4178,450 448 1263 446 1266 581 14524 813 22668 13766
4179,7632 771 22472 450 16380 394 55 56 772 62
4180,261 426 29 581 79 21 124 20 80 1717
4181,519 2112 2084 68 71 2085 67 2588 80 64
4182,21 771 29 762 20 126 124 1004 25 676
4183,6712 14809 16713 11044 9791 17075 14278 6464 102 130
4184,53 6702 393 3546 56 23 126 3711 343 3360
4185,1002 999 683 1000 773 998 385 1214 915 1212
4186,21 2086 53 270 14050 5870 16887 500 22 20
4187,3816 21 393 55 541 56 22 1068 23 29
4189,678 2148 492 426 495 6887 21343 811 450 486
4190,1314 126 21 121 95 676 672 1628 124 22
4191,826 53 155 393 356 385 358 1911 23 56
4192,20 1023 58 23 56 436 25 773 271 337
4193,450 23 124 347 881 773 826 555 453 29
4194,56 62 272 54 771 337 22 352 395 1068
4195,393 448 581 678 446 812 453 450 1266 2148
4196,22 174 1038 20 917 3397 916 1911 175 1861
4197,1909 2916 460 2167 684 695 20104 35 92 361
4198,21 29 22 345 20 348 124 1004 537 11390
4199,17972 626 16030 155 541 448 15131 936 704 5938
4200,271 450 272 673 102 23279 62 8459 21648 29
4201,3539 10983 14460 448 457 21319 667 16887 668 14715
4202,22403 7864 14809 8819 16713 18939 6712 11044 18001 15978
4203,53 56 20 7309 261 124 348 25 697 396
4204,71 2112 629 2106 2111 20104 12270 23 13035 4335
4205,385 19170 90 626 826 80 1108 566 22907 1039
4206,60 29 772 56 1068 21 22 394 393 208
4207,21 20 448 453 353 1263 3502 446 1266 667
4208,60 385 21 347 20 348 22 1108 61 775
4209,21 25 53 23 124 22 468 915 207 551
4210,421 426 1266 2637 1677 813 1263 684 812 814
4211,453 446 458 20422 426 2998 18919 581 668 499
4212,22 29 21 121 8875 1327 3539 20 6494 672
4213,436 208 353 62 60 345 751 53 393 348
4214,771 22 126 676 1004 450 446 20 56 58
4215,450 446 814 1222 393 62 60 1952 56 2035
4216,22728 5934 426 446 581 396 124 60 393 25
4217,771 620 60 627 22 23 58 25 61 1068
4218,20 124 353 56 468 436 1437 28 53 1108
4219,448 450 14524 71 446 18484 426 8649 3987 581
4220,828 100 854 1263 1849 2494 629 13988 750 2488
4221,23 348 124 25 207 468 436 27 2991 1437
4222,21 20 617 751 1023 763 1311 387 596 14715
4223,121 672 23 95 1628 5136 1154 885 124 684
4224,1154 881 14308 1220 450 56 53 22146 14924 22696
4225,1263 426 814 453 457 458 1195 421 422 796
4226,56 1266 270 450 814 352 771 22 269 58
4227,925 2347 2637 1697 2346 21 3176 3998 9317 3999
4228,1514 3391 1859 1214 5070 22 23 56 29 4890
4229,521 4577 1214 22 1859 126 3391 676 450 21
4230,393 21 124 56 915 667 29 2117 551 771
4231,811 1264 812 448 1193 2276 1320 459 23 421
4232,348 436 124 551 909 20 1266 53 56 1108
4233,1327 711 695 693 20 21 14907 126 23 342
4234,21 67 629 22 23 676 828 2119 672 29
4235,348 21 2488 347 27 25 551 555 53 826
4236,270 393 271 58 23 25 396 335 348 268
4237,23 20 124 1038 27 617 270 126 347 521
4238,56 270 62 272 393 968 1068 1752 396 1748
4239,23 21 20 24 1263 453 345 818 811 56
4240,56 1501 1502 207 1213 61 95 22 4574 335
4241,2057 450 3244 364 581 4852 2047 1263 453 448
4242,629 2584 2106 80 21881 13035 2119 71 11601 951
4243,1154 21 20 684 1616 1628 113 1506 356 4574
4244,15454 446 6702 581 448 17764 9024 813 12114 22443
4245,1071 915 2351 520 29 5735 12279 20 126 124
4246,56 598 596 387 396 58 270 55 1449 23
4247,29 771 179 22 124 486 56 7020 2388 1326
4248,356 77 220 75 11390 566 71 364 567 629
4249,932 4534 394 60 772 20722 1068 6654 56 1263
4250,53 56 387 598 336 2592 1748 335 62 124
4251,684 683 126 35 21 541 555 23 826 2105
4252,21 58 1068 436 20 272 353 348 62 61
4254,58 53 62 269 21156 54 20 60 207 393
4255,993 404 13156 16651 988 1194 2158 1071 667 668
4256,393 56 450 453 60 53 598 55 21 23
4257,269 271 521 53 1834 1746 55 60 62 21
4258,629 67 2106 53 21 58 23 75 348 566
4259,5938 683 2350 1561 126 35 364 19705 20 2047
4260,2759 21 557 20 23 1911 22 270 5385 436
4261,446 53 453 1263 21 23 426 448 814 2581
4262,672 113 1617 23 1629 2472 676 677 124 1618
4263,113 672 16263 22 21 1646 13853 2228 677 1617
4264,10221 14809 7864 102 22403 9791 16713 8819 11044 541
4265,17506 95 121 19 4574 20 2077 1616 21 1618
4266,100 1849 2019 2496 9463 831 1733 11250 239 2008
4267,18139 10010 25 5934 14859 1023 6339 20014 3371 16010
4268,21 22 20 25 348 2023 1004 53 27 347
4269,2963 2871 2018 2248 3158 2004 3194 6710 1594 1552
4270,29 676 126 20 56 450 683 124 95 521
4271,2112 566 68 448 883 21 67 71 79 9209
4272,218 19705 126 210 355 2559 71 1329 10789 2278
4273,773 23 25 385 353 20 937 348 436 446
4274,56 25 58 436 20 271 932 272 2105 22
4275,153 1108 537 347 543 940 499 909 93 551
4276,1263 1266 667 458 812 13988 455 1691 106 796
4277,60 53 1068 396 387 598 268 58 269 337
4278,25 56 62 270 393 28 54 1068 773 396
4279,80 64 71 14308 2111 2106 823 2112 4334 2107
4280,453 1266 13988 7632 426 458 814 450 667 1691
4281,817 23 24 22 353 613 436 25 29 1327
4282,396 58 56 60 1068 271 61 524 272 3600
4283,25 56 53 207 270 58 345 62 208 394
4284,121 494 16713 6702 130 7864 15454 102 22441 673
4285,58 21 271 22 2057 771 62 560 124 1024
4286,394 492 453 446 458 1263 1266 272 499 271
4287,23 25 56 446 436 353 396 61 270 1266
4288,2523 337 8568 270 845 55 2524 126 62 56
4289,457 8335 450 668 455 448 16263 421 812 2263
4290,672 56 121 20 22 486 95 15711 93 1311
4291,1068 62 393 16263 56 60 61 207 270 53
4292,21 4073 20 917 936 1038 613 521 1004 58
4293,21 2119 555 2112 826 773 64 347 124 154
4294,763 450 426 771 446 1266 458 811 29 1648
4295,5771 547 22849 19112 450 2362 22 432 22435 9599
4296,7969 2108 750 21 5531 450 109 3357 124 121
4297,7864 426 6712 1263 18939 14809 17075 446 813 1198
4298,1928 2495 2744 2008 10218 2256 803 448 128 516
4299,1212 5069 5070 6597 1301 2278 126 697 360 711
4300,80 2106 2085 2084 2111 5 29 100 64 1311
4301,519 1263 450 1266 18919 20422 457 458 446 14524
4302,25 56 23 541 53 22 385 21 993 16887
4303,126 95 676 2587 1628 1618 2584 22 80 1314
4304,271 58 21 450 1320 581 9733 426 814 811
4305,21 23 124 581 121 22 348 25 468 385
4306,673 22844 21005 1535 21709 3491 2998 21338 101 1194
4307,1216 56 1214 21 7569 1212 4577 1911 25 20
4308,58 348 208 20 124 393 436 60 396 353
4309,1865 2047 2058 22427 20 2413 1866 348 124 22
4310,751 21 16887 1311 130 672 1898 126 56 828
4311,28 267 2933 446 3226 1266 21 107 1832 1264
4312,20 613 771 23 53 353 436 348 56 1327
4313,448 1023 450 20 775 1108 909 153 155 154
4314,6702 9791 1849 13013 16204 9024 108 21343 20947 102
4315,21 20 61 22 29 453 270 23 813 1326
4316,22 20 3502 1911 314 2388 1608 353 2094 771
4317,1299 1374 1779 21 1376 22 1504 1979 1296 14258
4318,56 2346 21 29 124 613 771 352 270 353
4319,1952 2992 814 337 21621 2998 486 546 8623 16108
4320,207 121 22414 775 942 773 10109 23 24 385
4321,1154 18484 2341 14715 555 121 22894 1648 689 826
4322,21 22 25 436 2460 53 27 468 353 347
4323,916 917 22 919 53 56 121 455 343 521
4324,673 16887 106 191 576 149 2077 188 391 2743
4325,356 889 2116 56 20 364 126 220 124 29
4326,22403 8819 18939 23 18001 15441 56 14172 25 6702
4327,53 16516 393 2086 9864 8650 1628 56 596 21
4328,71 1080 684 121 2111 95 683 79 2108 113
4329,1911 551 21 269 2963 22 1048 3194 1077 553
4330,617 1308 11665 56 486 126 93 3709 492 25
4331,21 62 270 124 393 23 394 55 337 61
4332,56 62 396 61 53 596 124 54 555 22
4333,3539 453 7864 6712 22403 14809 16713 18939 6494 450
4334,22 21 1327 763 1861 521 124 261 921 762
4335,1154 53 450 5874 56 23 629 684 1752 1220
4336,817 818 22 21 2472 28 557 207 23 25
4337,5610 5611 704 5646 20 5033 56 12030 23 393
4338,519 20 915 771 2151 21 796 24 55 432
4339,1376 1373 1374 1758 1311 22752 121 752 1771 1676
4340,6 496 16887 2524 3343 575 579 493 512 241
4341,3525 2044 2917 2046 93 678 492 2781 2148 1556
4342,771 80 271 58 22 272 269 270 21 598
4343,581 1317 1263 812 2057 813 446 811 1266 1222
4344,1697 2346 11937 7864 521 56 21 1795 102 18789
4345,121 581 450 1266 1691 13988 448 22 29 449
4346,21 23 2586 1038 22 347 29 917 56 909
4347,16887 576 17521 579 191 127 201 28 23 53
4348,336 1449 387 393 61 598 521 20 536 21
4349,10221 2587 8819 1806 14809 19705 12114 18001 684 2584
4350,126 8819 7864 22441 15978 6702 11044 18939 12114 18001
4351,22 21 1004 4577 1859 20 1214 1216 2792 1212
4352,53 1068 1263 396 269 596 394 271 387 581
4353,3539 817 207 6494 555 826 20 24 938 551
4354,80 541 68 2112 626 555 672 121 64 67
4355,71 629 3998 2107 2104 22 271 21 2110 450
4356,1216 4577 2792 1514 752 1212 751 1214 2920 1859
4357,55 60 56 672 269 1616 21 54 115 1308
4358,676 126 1308 751 261 56 356 124 1154 4574
4359,8470 683 22907 90 22345 2111 80 126 1314 2965
4360,80 2104 629 917 64 2586 2111 67 2588 5635
4361,58 450 453 458 667 62 6874 2039 426 53
4362,15978 16713 2494 106 239 109 2880 9791 391 102
4363,2963 458 3804 2968 2353 1265 2965 2352 997 1266
4364,1263 23 56 393 62 271 446 58 396 270
4365,537 15851 549 53 335 1108 23 909 1610 61
4366,557 617 1901 20 24 436 56 348 345 353
4367,812 581 446 450 1213 1501 421 11855 1263 811
4368,524 828 9733 453 132 21 2494 495 455 486
4369,1373 1376 1372 16151 818 1299 817 1630 617 1374
4370,67 629 2119 308 80 1540 3169 75 348 98
4371,58 448 62 56 54 450 208 771 667 394
4372,2694 3491 883 426 22844 813 21019 1320 446 1691
4373,446 581 812 667 25 771 56 811 2276 457
4374,58 21 771 272 271 124 547 450 337 1023
4375,12006 629 21 2106 4330 1806 958 771 836 2103
4376,2488 109 1501 126 22 1502 1220 239 1213 100
4377,683 2112 68 831 127 71 67 521 2588 407
4378,364 1691 124 453 20 109 22 1194 17237 667
4379,2119 1561 2112 17694 5420 68 5424 5135 5133 12569
4380,448 426 581 421 446 813 20 771 20422 1327
4381,8875 1263 426 421 6494 814 22 453 1194 813
4382,20 21 29 124 1327 4073 121 917 450 613
4383,21 771 1311 22402 6494 1666 448 827 124 25
4385,22 1004 58 20 121 677 113 964 126 1308
4386,1697 2346 25 23 124 27 347 446 468 450
4387,450 811 813 426 581 1002 446 1263 812 1266
4388,432 2057 22 20 25 5938 353 23 1870 2581
4389,2694 888 512 978 575 511 889 2010 2112 979
4390,95 22 1154 676 25 672 115 1628 1616 677
4391,385 544 773 775 1042 21 942 22 21526 940
4392,1263 814 581 448 813 811 810 25 750 3453
4393,21 22 124 1004 20 208 1023 348 560 1024
4394,270 53 23 60 124 771 1068 207 347 58
4395,2107 71 2586 2106 58 77 73 53 64 2111
4396,537 555 8649 683 1039 2350 826 2335 773 14308
4397,21 23 124 209 348 207 353 557 22 56
4398,3989 77 73 2586 1320 2107 1756 2037 2106 3992
4399,1308 3355 2105 11202 19861 4893 1311 2108 3638 4890
4400,80 2119 77 75 2588 126 90 82 71 68
4401,450 18484 20 62 23 17178 2106 14805 80 22542
4402,347 56 626 28 25 1263 124 53 436 993
4403,21 20 121 676 53 1326 22 1154 353 6597
4404,71 80 2107 1806 2104 629 64 4334 126 68
4405,21 1147 446 450 124 457 209 29 1064 56
4406,127 335 261 21 673 126 149 6 672 1752
4407,20 21 53 14400 1350 29 124 521 11918 372
4408,21 23 617 25 56 53 22 71 14308 22617
4409,60 53 2057 356 683 22 1068 62 598 393
4410,53 25 348 598 394 55 20 596 353 436
4411,2119 62 54 29 269 22 2112 68 521 71
4412,20420 667 450 53 448 1648 1691 1752 453 126
4413,917 916 426 393 450 9791 16204 19059 60 396
4414,53 56 61 1752 335 268 828 2494 60 598
4415,7183 359 667 711 695 18484 3791 29 446 487
4416,14715 938 22345 21 448 2106 1691 19170 450 19794
4417,22 270 269 53 521 272 598 54 29 395
4418,336 1449 2592 20360 22631 11044 335 7864 53 5874
4419,1266 812 1263 581 1714 421 810 446 52 1320
4420,56 53 387 521 55 393 1746 61 335 536
4421,448 2039 1266 1263 446 828 2494 1648 2263 455
4422,22 617 71 1004 1327 751 124 80 21 771
4423,61 60 752 1308 15454 6702 2019 10221 1306 393
4424,21 22 1514 23 771 20 5070 1216 5069 25
4425,21 22 358 1263 453 25 23 14308 353 20422
4426,581 446 448 1194 21 29 1264 2039 20 126
4427,124 22 25 56 272 23 348 271 964 450
4428,2256 2147 750 1532 132 128 5 2494 2496 2148
4429,53 2886 95 352 1154 21 5246 536 270 113
4430,23 21 581 393 61 16713 22 20 22403 1263
4431,20 519 22 53 11660 58 1263 270 348 124
4432,448 450 421 426 14524 672 121 5938 446 23
4433,2488 239 750 2019 1306 2002 828 149 93 109
4434,53 55 23 124 22 268 1449 271 394 58
4435,25 23 88 10597 1023 21 2106 10595 22 23955
4436,2119 75 64 2106 79 21 84 2112 8470 799
4437,56 393 208 54 272 426 60 1263 22 762
4438,22 21 453 1648 13988 20 455 521 2057 704
4439,20 53 1214 1212 22 124 3246 348 355 1514
4440,20 23 58 521 25 54 271 55 61 436
4441,355 2278 1666 126 4342 3502 29 1665 353 1911
4442,15454 9791 7864 8819 6702 22441 15978 22631 16204 18939
4443,29 348 1004 3825 613 436 347 58 2807 270
4444,5771 2147 457 1849 147 19112 14524 9599 5648 20422
4445,58 1374 1297 21 2112 62 448 1628 270 68
4446,453 426 22472 22402 446 20422 812 14805 18919 1194
4447,22 396 1068 598 25 53 348 932 395 29
4448,683 19705 1632 22370 52 121 95 47 21 2278
4449,436 56 20 771 353 208 393 53 468 1064
4450,1311 3497 21 632 23 20 827 3498 124 613
4451,450 811 812 458 3877 453 1194 1320 1195 1222
4452,29 20 23 1038 1911 353 917 916 348 270
4453,21 453 486 23 105 109 25 1263 731 1306
4454,56 598 348 25 124 596 1449 551 335 20
4455,917 22 124 916 21 2107 4334 56 29 271
4456,494 486 504 19352 16232 487 291 2010 471 2005
4457,450 22 453 270 58 348 53 678 347 393
4458,4997 348 902 7813 1703 468 460 2900 1154 53
4459,576 102 25 16887 575 448 56 201 493 21
4460,3999 58 80 958 2106 2587 76 3027 4997 686
4461,271 767 272 56 3596 208 394 29 54 396
4462,22443 22403 14809 11044 8819 15978 15454 21818 22631 1154
4463,126 95 364 1154 1618 1628 22 113 617 676
4464,364 448 836 3246 15640 21 23 25 14124 14524
4465,23 22 8875 271 272 29 348 56 455 1263
4466,207 22 23 20 436 25 270 269 1023 968
4467,752 486 751 557 494 364 3987 678 495 93
4468,22 124 521 121 2111 23 20 1004 64 3990
4469,1952 932 521 750 60 109 8319 772 20 12542
4470,4577 1859 3391 5069 2920 357 80 2278 21 71
4471,126 676 21 352 93 521 1308 22 492 4530
4472,2116 21 450 20137 20 14258 667 23 448 8650
4473,21 60 53 56 23 335 6712 270 21818 393
4474,47 21 29 11665 124 352 1648 615 771 18484
4475,567 15780 3491 566 22844 14715 21005 629 881 21565
4476,21 25 22820 348 27 673 28 22 23 1535
4477,23 21 124 22 579 28 468 130 16887 53
4478,23 21 28 25 53 347 56 4013 545 61
4479,126 2256 95 121 33 450 448 1618 107 105
4480,453 446 13063 458 581 1648 814 1266 812 667
4481,60 394 53 1068 932 387 336 393 2592 23
4482,2106 2584 22 2588 676 126 951 8288 2119 64
4483,20422 453 1263 1266 449 1648 667 44 458 1691
4484,336 335 268 1449 2592 61 270 20 269 393
4485,450 153 154 446 21 1108 426 773 385 60
4486,58 521 271 1795 28 56 21 2333 270 2336
4487,1266 450 1263 1648 752 448 581 29 751 1691
4488,20 25 771 450 23 436 1023 2254 208 1266
4489,71 60 2106 61 396 25 53 21 1068 270
4490,1327 29 124 56 771 269 421 272 436 353
4491,21 348 468 22 7 124 436 58 20 353
4492,2111 84 2104 629 67 68 2112 19789 352 77
4493,2103 5668 2910 446 1263 1266 494 5672 812 813
4494,13988 1263 453 447 450 457 1691 455 44 20422
4495,1373 1376 22752 684 84 64 697 667 5668 3360
4496,1154 2341 1869 5938 1214 3391 2053 1514 5614 4577
4497,818 21 23 53 2588 909 24 468 348 22
4498,22443 6712 22760 18939 22631 15711 12114 15441 17075 13472
4499,121 672 21 56 1617 1311 3491 498 1314 1626
4500,667 1263 1266 337 813 426 772 21 19170 55
4501,356 358 4554 683 771 693 711 22 53 93
4502,21 20 4473 29 353 771 25 7982 23 2581
4503,7632 2057 18484 22782 126 1213 1502 5938 11761 676
4504,1263 22 676 673 130 2256 446 1266 16887 14400
4505,68 71 567 67 999 25 121 23 2112 1149
4506,1498 448 1266 1514 836 207 23 80 18484 581
4507,56 23 61 25 272 387 22 124 207 1748
4508,2104 2106 2107 3994 3989 2588 2086 271 56 14048
4509,1213 1501 1630 1502 1506 1634 360 684 1632 692
4510,751 21 778 2148 486 762 499 771 29 828
4511,810 2240 581 17764 1195 613 21 6702 2244 310
4512,3987 2103 3989 77 13751 23 73 209 21 3412
4513,56 2104 2106 14524 448 29 2108 71 23 53
4514,3816 3357 3358 22 14400 353 56 519 1326 11552
4515,447 791 21 23016 12628 22472 23169 450 781 1194
4516,356 1697 684 35 2346 683 3176 1301 3175 697
4518,207 818 20 24 817 841 436 23 132 7970
4519,1911 5874 18364 22 1048 453 269 1077 6043 8466
4520,3539 21319 6494 95 1154 672 21 121 56 17178
4521,53 56 537 393 598 348 596 468 396 993
4522,1648 126 453 667 450 1691 1263 455 668 458
4523,20 124 53 348 1216 4577 1859 29 1214 1856
4524,22782 11761 22472 7632 450 455 667 61 270 448
4525,22443 6712 15454 17075 22403 10221 7864 22441 21818 14809
4526,23 396 25 353 58 270 348 393 60 271
4527,3391 4577 1514 1216 1212 1214 1859 2920 5070 21019
4528,22844 9209 5321 11940 854 2587 21338 8949 14571 14744
4529,22 763 20 2116 1004 314 450 2522 2110 393
4530,2494 1849 2019 499 673 100 149 391 678 12542
4531,5216 17880 13463 2008 58 27 124 1558 348 9322
4532,6494 10109 771 22370 14524 672 22542 448 22 17178
4533,1266 813 29 446 450 812 814 811 1320 457
4534,10221 22443 15454 22612 12114 15978 22403 18001 15441 22631
4535,23 60 62 598 207 393 21 270 272 968
4536,629 521 2485 84 76 8470 395 10943 6016 90
4537,21 22 827 752 20 25 446 1648 751 1266
4539,20 551 1311 521 353 124 56 1326 827 53
4540,29 23 124 1023 645 56 1004 2628 269 1691
4541,495 752 2148 676 751 504 126 2003 498 1308
4542,13013 6464 21 22403 14383 20 9024 557 6712 817
4543,10597 10595 5348 5347 4088 2588 1844 55 22656 19343
4544,10221 18939 8819 22631 11044 15454 7864 22441 270 17075
4545,1301 1372 1758 6469 1676 1300 4511 4366 17193 8710
4546,56 2057 20 58 21 772 271 53 394 54
4547,385 541 936 56 909 940 993 9947 25 519
4548,20 21 492 1317 494 486 13853 3847 29 124
4549,771 432 22 261 20 25 124 763 1326 121
4550,21 56 270 15454 22 352 10221 8819 393 22403
4551,448 1266 1787 455 446 684 2263 22 58 811
4552,16682 22782 53 22560 11761 16380 9599 22542 23 27
4553,581 450 1154 446 813 448 814 2039 1264 811
4554,841 21 818 20 23 436 29 272 817 25
4555,773 20104 4335 936 993 626 6202 153 537 11320
4556,21 22472 617 557 751 124 29 3989 99 56
4557,1263 812 1266 448 446 813 1424 2276 814 421
4558,207 21 23 29 20 25 1068 21319 8875 3539
4559,21 58 20 29 53 124 62 436 272 27
4560,1263 22 20 453 53 21 20422 25 54 521
4561,53 68 73 56 1752 67 1449 2112 3989 2105
4562,61 2592 387 2064 598 1263 1748 56 21 813
4563,1154 1220 121 20 56 15284 711 21648 1266 557
4564,468 676 20 7706 349 23482 20532 794 1429 22717
4565,468 555 826 21 23 25 771 22 932 60
4566,1504 22752 1300 1212 1859 1514 686 1301 5068 5070
4567,2494 99 12542 759 516 105 1849 453 2488 10221
4568,80 71 1787 64 2588 13035 2119 2587 53 3990
4569,60 393 396 448 270 62 58 61 28 1263
4570,18484 453 20422 667 1266 1648 1691 1263 22713 13860
4571,2116 20137 21 336 1449 450 61 268 16516 335
4572,1504 121 21 4104 691 1300 1216 14258 98 1297
4573,121 20 1327 29 124 1911 23 672 56 1266
4574,705 436 886 124 1901 56 353 24 818 841
4575,21 4921 22 15454 23 20 348 60 347 58
4576,21 3952 22 270 269 53 4473 351 352 3477
4577,557 121 56 672 841 20 21 53 113 115
4578,10010 20422 14524 18919 18484 828 1691 106 2998 58
4579,486 1911 494 504 56 210 348 27 25 23
4580,1311 450 22 1620 124 56 13212 1606 2023 22864
4581,448 1263 22 446 53 450 18310 2037 2716 19540
4582,7569 1302 1374 1375 684 1297 1758 1979 1372 683
4583,344 5763 2714 121 115 2584 2112 519 1154 80
4584,12006 2759 22600 22 124 17714 915 620 6532 421
4585,95 121 20422 1628 14524 8335 450 672 2263 1154
4586,58 396 20 394 270 596 932 53 124 337
4587,22 465 771 47 20 453 25 446 672 21
4588,21 1835 29 813 124 20 2023 520 22 448
4589,683 1911 21 121 460 22 2694 23 52 711
4590,358 126 1266 90 15780 684 11660 5874 2588 813
4591,909 347 20 5636 5637 28 11855 25 53 541
4592,21 261 521 56 613 269 58 557 272 271
4593,353 3745 29 436 348 56 126 11363 450 496
4595,20 29 25 272 348 817 58 818 271 353
4596,813 426 1504 1697 1302 814 1266 22752 1375 448
4597,8819 7864 12114 16713 15441 6702 17075 22403 18001 121
4598,60 58 62 53 387 23 393 270 348 396
4599,77 2107 1263 4334 75 813 812 73 64 1616
4600,22 56 25 353 80 71 270 62 60 208
4601,58 21 771 54 20 348 395 268 60 61
4602,80 2119 450 629 2106 60 446 64 68 3990
4603,828 270 58 348 387 968 62 22 25 337
4604,22 20 1306 828 71 16887 348 576 672 121
4605,1849 109 828 750 1532 2147 3711 21 1733 1306
4606,67 2106 79 774 2105 90 64 81 567 3994
4607,1213 56 124 29 917 1502 521 551 25 771
4608,1311 686 95 121 22 620 22415 1308 1501 4574
4609,11660 446 1266 581 1263 426 1311 812 16516 800
4610,445 1311 1666 1301 1648 1297 1771 1654 450 455
4611,21 22 29 11363 4898 15711 58 208 20 1326
4612,2008 831 759 750 2496 109 149 617 2019 673
4613,22 20 21 23 12726 4793 4425 15088 1068 18437
4614,207 817 20 3745 12856 812 24 1901 1263 2535
4615,1263 126 1311 7569 21 448 676 426 617 2106
4616,99 130 493 102 575 496 149 107 16425 2824
4617,53 56 629 1428 393 426 833 448 207 672
4618,1676 22 1557 909 684 18484 209 1437 2097 2332
4619,771 672 22 1617 21 56 676 2880 828 117
4620,356 364 99 1308 56 95 1311 126 124 20
4621,2106 75 2586 80 71 2109 73 20104 69 13035
4622,15454 22443 22441 15441 6712 22631 11044 16713 7569 12114
4623,73 2106 450 75 2586 1266 581 80 4334 2037
4624,56 22 261 58 353 29 25 53 393 626
4625,80 16713 8819 2106 22403 310 22631 426 14383 2111
4626,581 446 1266 421 557 810 20 21 1263 450
4627,771 20 762 207 124 557 436 1901 521 56
4628,4013 8319 23382 932 56 353 27 2824 1328 352
4629,1156 23 2398 271 348 126 7152 62 29 124
4630,124 348 61 613 28 207 537 394 468 968
4631,6320 551 71 67 941 854 80 2055 1691 812
4632,393 55 1068 56 23 396 598 337 270 394
4633,95 58 343 1616 683 22414 667 711 35 458
4634,261 56 453 271 22 393 58 1263 396 5884
4635,629 951 64 67 68 2104 13423 2109 12569 84
4637,1859 4577 6469 684 3391 14175 8710 1299 17136 4104
4638,21 752 53 58 751 126 22 207 436 1023
4639,450 18484 93 678 1263 492 626 446 21343 6887
4640,393 21 7183 4773 6202 20 90 53 17457 2512
4641,106 16887 102 97 10010 6 750 188 58 1994
4642,22403 14809 22441 23 15441 53 9791 124 6702 348
4643,99 56 20989 23 16801 1308 60 14515 25 61
4644,21 557 22 56 1004 521 3311 58 1308 492
4645,71 364 2106 465 1220 126 88 774 2105 121
4646,763 771 5 29 2628 14814 56 108 53 1553
4647,21 56 352 557 29 772 353 124 53 25
4648,1666 19170 4787 22907 22345 1654 814 450 810 581
4649,557 448 56 21 667 841 426 22 450 6671
4650,269 208 394 61 395 53 772 396 60 536
4651,60 207 56 53 396 25 124 348 22 387
4652,53 21 20 2104 22 73 2588 348 356 71
4653,29 452 453 458 13988 455 1691 22 426 446
4654,102 1373 1302 450 106 16887 20253 127 201 22713
4655,53 1023 387 56 336 9306 220 10547 10559 12126
4656,1952 932 11660 393 1068 4075 62 58 15672 272
4657,56 272 62 271 54 1068 521 60 1834 932
4658,19705 357 355 519 13258 56 105 2951 2497 298
4659,683 695 2559 3246 35 361 126 1266 10158 455
4660,21 124 23 448 771 208 25 58 20 1024
4661,13659 100 968 60 58 56 2103 598 2104 299
4662,67 557 80 629 2111 2119 2916 21 71 460
4663,469 23 3497 8819 555 3499 909 543 541 21
4664,41 450 453 6597 448 18919 1974 457 1263 17880
4665,21 124 436 1004 348 519 56 24 353 817
4666,5610 8167 8168 5612 5611 4451 12030 5649 1263 5648
4667,2118 2106 968 56 60 598 58 270 62 272
4668,38 41 3745 36 37 42 844 4285 4284 450
4669,21 29 41 23 455 1505 20 124 436 360
4670,207 348 268 450 60 1068 353 20 22 596
4671,21 541 124 22 25 20 626 353 1039 826
4672,5 21 61 1442 990 35 828 268 25 147
4673,448 20 450 25 457 22 13988 19112 731 56
4674,2105 7371 80 2584 2107 4334 71 17418 3355 2104
4675,3175 207 557 22 20 537 1901 683 124 2345
4676,519 29 21 124 448 1263 771 56 576 915
4677,22 121 126 1004 5187 1754 450 521 432 23
4678,458 453 668 1263 457 446 18919 1648 5046 588
4679,56 58 60 269 54 271 272 450 126 396
4680,29 20 4287 845 353 4285 1004 844 2689 436
4681,626 551 153 775 773 1108 543 939 6320 909
4682,2495 576 2496 58 2256 5619 575 387 239 23
4683,21 25 2023 2552 1311 3613 486 124 22528 29
4684,126 35 99 95 385 432 20 916 519 121
4685,56 53 61 60 598 396 55 1449 393 21
4686,1154 2139 4282 12118 796 453 426 1220 25 1263
4687,23 20 25 672 775 348 353 909 29 56
