user_id,item_list
2228,448 453 18484 1266 446 1648 1691 53 20422 452
2229,673 1534 188 97 149 106 201 1307 828 277
2230,71 3994 566 75 80 3989 2111 83 778 2104
2231,67 2119 2112 4787 64 71 91 80 22345 73
2232,21 348 56 61 20 20420 269 6874 426 27
2233,771 124 35 25 53 126 667 1618 1220 453
2234,2807 126 109 750 677 7802 2332 105 1055 2581
2235,492 56 107 678 29 1557 62 498 272 2495
2236,21 23 53 22 124 448 1327 25 347 271
2237,56 1748 53 268 55 23 21 62 270 348
2238,486 93 2494 499 750 487 471 2003 1624 778
2239,22 21 1004 613 521 20 432 314 919 100
2240,84 886 71 3990 19727 64 1066 218 1593 67
2241,676 2106 21 95 77 2108 22 2444 2335 22844
2242,126 426 676 458 1266 1628 13988 95 446 667
2243,22 124 7864 8819 29 18939 348 18001 22631 16713
2244,29 121 126 1314 21 22 1616 672 1618 95
2245,704 917 1216 916 1214 53 2559 4577 1212 5070
2246,21 22472 1653 1212 22 1216 1640 1859 347 23
2247,53 60 270 1068 1748 268 555 335 596 541
2248,23 124 62 1068 916 771 394 54 557 271
2249,29 385 22 23 124 1004 56 544 20 676
2250,22 450 21 426 448 453 4334 2586 2111 3987
2251,80 269 64 387 598 1752 1449 79 629 2106
2252,750 2305 1849 282 20 684 5 207 557 1648
2253,10221 56 572 366 22403 2313 53 20 365 7864
2254,21 20 25 3539 23 56 353 1911 121 22542
2255,450 588 18484 14524 20422 21 22713 449 10983 13988
2256,1311 121 84 2278 676 95 357 21 22 355
2257,541 626 385 155 543 347 153 1108 154 936
2258,2807 270 1108 56 53 995 1641 2581 964 21
2259,80 21 629 676 67 68 95 672 64 20104
2260,8875 426 1263 450 18484 814 453 2039 13063 21
2261,56 20 773 29 121 775 450 58 124 269
2262,1263 7632 812 446 124 20 453 56 450 455
2263,271 396 25 393 61 771 395 772 387 1068
2264,56 58 396 29 448 271 1266 272 20 813
2265,751 617 56 208 271 21 23 272 62 29
2266,80 58 93 2494 450 828 499 14524 668 62
2267,471 1553 970 53 561 1433 2148 347 537 1266
2268,23 348 61 345 25 21 1108 124 207 1607
2269,773 124 557 775 348 21 2496 2124 2494 828
2270,2759 448 21 498 453 14805 495 667 53 1266
2271,21 22 23 3036 557 20 4480 207 2256 2019
2272,2111 84 79 68 629 67 2114 75 2119 2588
2273,21319 453 448 13063 2278 53 357 20422 22542 355
2274,154 626 627 453 521 537 620 20 1327 2187
2275,207 56 22 55 393 270 1068 23 53 25
2276,25 432 353 436 762 1004 352 56 386 58
2277,2105 683 60 396 56 1299 915 1327 393 61
2278,21 22 353 23 25 29 2581 436 347 209
2279,667 1308 828 471 21 750 831 494 105 778
2280,426 56 53 1263 60 23 61 21 387 1068
2281,21 22 1048 353 613 436 524 964 124 53
2282,21 828 93 2880 1307 1535 486 2494 673 2891
2283,53 393 446 450 60 270 811 1068 269 536
2284,356 1266 448 13988 1263 21 364 813 581 61
2285,53 2112 56 773 20 775 393 124 71 2119
2286,352 21 24 27 12051 22 25 1898 60 348
2287,1266 308 2998 21 1222 247 246 448 453 276
2288,446 667 2998 448 1266 588 102 453 1648 56
2289,453 207 450 446 581 1266 813 812 458 335
2290,22472 686 22782 53 18919 1498 353 1213 1752 2592
2291,21 20 771 767 58 4036 1861 613 124 23
2292,29 21 22 113 676 23 1617 27 1619 121
2293,21 20 269 56 7240 16263 1616 672 677 1314
2294,102 854 2112 23 16887 68 127 113 1628 126
2295,3539 6494 22 20 25 353 1911 1327 613 314
2296,29 22 521 270 53 1004 436 498 25 20
2297,1266 20422 426 14524 450 581 1648 814 458 813
2298,95 676 672 1616 1628 1154 1618 1314 115 958
2299,23 124 54 385 56 208 537 348 337 450
2300,16713 6702 19059 17764 22476 22631 22403 458 15441 25
2301,771 126 20 22 56 124 23 676 25 450
2302,121 1263 21 56 519 672 498 271 494 1266
2303,53 336 1449 21 335 2592 921 130 316 149
2304,10983 22 455 124 1691 12126 18919 13063 14715 20
2305,21 20 124 29 771 1266 353 667 521 15369
2306,504 18855 372 678 679 459 495 492 1198 1136
2307,82 21 20 124 2106 29 353 14124 774 3359
2308,58 272 271 270 56 395 394 29 393 396
2309,10109 1327 21 8438 126 672 8335 2263 1691 455
2310,25 555 626 826 773 23 810 1222 61 450
2311,13988 448 16380 19112 11761 453 2998 14805 10983 22435
2312,1852 450 52 455 19289 11440 22461 1648 23 53
2313,21 25 23 683 356 353 771 1154 56 667
2314,21 771 1263 126 22 676 23 58 667 95
2315,446 495 93 127 673 106 2216 1311 105 107
2316,446 453 450 581 1444 1266 1648 20422 393 457
2317,469 3497 3498 23 1038 21 353 124 56 386
2318,1263 2263 448 20422 811 450 446 11855 581 14524
2319,6494 14460 22414 1214 21 1859 1212 421 1376 445
2320,519 93 1263 812 915 2148 446 495 813 778
2321,21 20 450 102 13988 124 25 672 16887 1216
2322,557 817 271 672 395 20 121 58 62 841
2323,22 20 58 124 1326 56 23 29 272 1911
2324,21 1560 22 95 1004 20 1212 1640 1859 1214
2325,3991 23 266 543 21 61 2559 261 1266 1506
2326,557 56 372 22 521 60 53 23 269 1068
2327,448 426 20 20422 581 446 453 450 455 10079
2328,3816 25 21 9465 684 16626 352 14258 521 448
2329,10109 448 1697 2346 2637 1154 22414 81 1499 3246
2330,29 22 13988 1911 21 352 1004 449 56 44
2331,21 23 393 270 61 426 2807 124 126 269
2332,629 80 357 126 79 2106 364 3987 355 2111
2333,828 1532 347 109 106 1621 498 1995 2880 586
2334,3539 21319 1648 19112 16380 667 358 21 1194 13988
2335,121 1743 814 2998 667 1222 455 426 21 519
2336,22403 22 21 16713 8819 450 15978 93 17075 18484
2337,667 446 448 10983 450 676 1691 126 14460 2263
2338,446 581 1266 426 1317 3989 73 19789 1263 458
2339,1263 12051 20422 453 1648 457 2824 2781 3194 352
2340,521 352 1556 19576 2576 60 17261 2281 2060 895
2341,3539 21 16380 448 13063 14524 771 22542 22600 25
2342,672 1308 20 95 25 23 56 453 667 827
2343,364 126 1616 33 19705 2581 1618 684 121 1154
2344,537 21 676 19705 23 672 95 348 468 541
2345,53 396 270 124 598 271 1748 20 468 29
2346,29 21 676 71 20 453 762 1576 95 24
2347,207 56 54 1834 536 22 121 968 21 272
2348,29 21 20 56 676 626 551 448 993 1911
2349,916 21 121 20 126 124 1617 113 1038 353
2350,21 486 20 471 2010 353 1149 613 124 93
2351,22 21 1004 432 763 209 762 106 521 2581
2352,683 22 53 351 521 1529 2559 372 2823 22653
2353,20 1264 353 29 25 23 56 557 1327 19112
2354,207 24 818 775 942 2951 940 841 750 22
2355,394 272 25 271 1264 23125 596 18484 2592 2807
2356,29 124 2581 353 14095 25 56 20532 1266 446
2357,207 818 25 24 841 20 386 5952 124 53
2358,21 22 124 348 468 60 56 20422 18484 61
2359,21 121 58 393 55 53 521 270 20 56
2360,10221 12114 16713 21818 22443 11044 15441 9024 17764 17531
2361,4330 629 90 77 951 82 2106 955 91 22478
2362,21 20 25 23 436 347 667 450 29 613
2363,53 124 387 386 335 436 1607 450 22 25
2364,121 2998 20422 1263 14524 667 14048 21 11855 21643
2365,21 450 62 18484 771 1641 20422 208 22 14524
2366,56 20 270 557 436 60 964 53 1835 387
2367,557 5668 537 2111 1108 20 938 1109 3569 80
2368,2057 61 21 1311 335 124 1752 1628 387 56
2369,21 56 121 53 672 271 387 536 28 20
2370,15882 1200 811 247 12377 1263 3791 2036 21 668
2371,1514 5068 2111 21 79 64 2920 2112 58 68
2372,917 916 22 29 546 174 773 1632 937 613
2373,450 2263 667 448 455 458 14524 453 588 1648
2374,393 55 53 337 598 56 596 387 676 1308
2375,335 21 1752 684 61 3520 25 1606 598 55
2376,771 21 23 450 22 1266 20 448 25 56
2377,2105 80 2119 683 84 64 126 676 2112 75
2378,207 100 1311 2147 445 1308 5 1849 1024 1648
2379,576 500 496 1534 673 239 106 129 97 2494
2380,121 124 450 56 23 53 672 750 1449 130
2381,38 113 41 42 106 498 750 18557 39 676
2382,60 61 270 58 1264 557 348 1266 458 813
2384,1263 29 426 124 814 23 813 56 521 20
2385,1835 20 521 1004 124 352 55 60 18484 56
2386,102 576 673 493 107 21 127 97 1534 201
2387,676 126 551 751 102 617 22415 21 672 14710
2388,2106 3989 2108 84 2119 56 73 20104 71 64
2389,22472 1648 450 448 22782 21 20 1691 1194 29
2390,536 269 521 268 56 21 58 61 55 20
2391,1216 1212 58 268 5070 4577 5068 56 3391 1752
2392,448 453 667 446 14805 68 575 12118 581 426
2393,60 53 394 396 596 557 270 2395 598 25
2394,2107 2586 75 2588 77 2111 950 667 22938 2587
2395,126 21 121 20 1861 1308 613 99 8335 314
2396,557 29 20 1631 551 11202 2111 828 22 25
2397,468 537 25 22 53 436 551 353 20 28
2398,22 60 1068 450 394 432 27 645 824 207
2399,335 1449 53 450 387 598 521 828 271 2064
2400,67 358 629 80 2119 71 356 126 121 1616
2401,450 21 1263 667 426 457 13988 455 452 771
2402,271 270 269 55 448 61 387 596 395 29
2403,21 450 1263 20 124 581 811 1266 519 446
2404,207 53 23 25 394 596 818 598 387 269
2406,3825 71 2104 444 2586 73 1994 5870 629 64
2407,421 124 298 5735 21 391 516 673 3064 2900
2408,21 450 20 23 448 56 1263 124 353 731
2409,629 21 2587 71 80 8470 68 25 91 4787
2410,596 387 598 271 270 62 55 348 394 1449
2411,21 22 353 348 347 436 469 626 385 53
2412,348 545 353 28 436 537 61 560 347 56
2413,450 1263 811 581 446 810 773 814 557 385
2414,557 817 453 20 1263 2124 1514 1212 109 1859
2415,348 102 1154 545 16887 68 23 21 673 450
2416,393 468 27 71 21 347 80 23 636 56
2417,1994 1534 2494 5870 130 5735 828 16887 11250 750
2418,23 99 56 21 1308 909 2148 22 2479 492
2419,58 124 272 271 20 450 29 348 269 56
2420,207 1911 124 771 23 828 208 353 436 27
2421,106 828 831 2147 1306 16887 2019 759 3711 391
2422,19705 2106 1499 11660 121 684 3991 691 1628 16516
2423,446 27 23 629 21 557 448 812 453 1263
2424,581 2057 453 20 426 448 52 814 124 813
2425,771 53 20 22 932 208 62 25 124 348
2426,126 448 667 99 1194 453 668 17237 21 2535
2427,56 598 771 1068 61 521 450 1752 596 23
2428,20 21 25 208 524 394 23 272 124 2023
2429,450 62 21 53 54 29 772 395 269 25
2430,919 446 1263 812 4036 1038 916 1911 22 1266
2431,676 14460 453 95 667 450 1154 1616 1263 25
2432,9733 21 1154 3579 126 75 448 14161 62 28
2433,1263 762 771 29 453 426 5891 20422 1266 814
2434,450 448 22403 16713 667 1266 10221 2263 14809 7864
2435,22 21 919 353 27 24 1641 448 916 521
2436,126 1697 711 2347 359 2559 691 551 693 343
2437,421 11665 22 1648 18484 208 1428 1195 11440 812
2438,21 121 2108 17972 353 521 2105 22 25 23
2439,21 61 25 270 453 448 1068 60 468 457
2440,1311 678 1263 1308 22415 1979 2535 1299 1616 421
2441,394 396 61 23 271 596 932 555 53 272
2442,126 60 56 270 61 33 1616 2105 95 1068
2443,121 95 4574 672 8335 1618 1616 1628 1055 1023
2444,90 271 56 2523 8470 2524 29 20422 62 3343
2445,23 270 269 676 53 124 436 29 344 672
2446,29 71 21 124 854 75 72 2106 774 629
2447,169 1484 828 15780 109 1098 888 1733 759 1488
2448,629 1919 2057 2435 4220 8067 3522 2436 1220 704
2449,446 750 581 453 458 813 1198 814 448 100
2450,6712 18001 22441 6702 21818 22585 5858 130 20947 22612
2451,60 56 61 21 396 373 1068 970 62 598
2452,1646 9465 731 1305 25 455 23112 426 20 1263
2453,71 20 11904 2586 2106 124 1911 519 2104 121
2454,20 25 1048 432 348 53 358 60 560 1023
2455,22 771 21 121 20 124 672 352 1263 58
2456,71 80 2104 629 68 2106 20 2114 2111 63
2457,21 771 121 1308 20 2494 750 828 4480 124
2458,60 521 56 21 27 348 448 895 2444 2524
2459,100 828 107 1306 9463 759 6324 831 132 778
2460,56 126 22 676 35 21 352 55 20 536
2461,598 61 60 596 1901 1752 20 396 841 55
2462,448 426 13988 581 453 75 68 4334 2107 812
2463,2106 64 2117 2116 84 22 2694 77 9864 4333
2464,20 56 124 23 29 421 450 349 53 824
2465,23 56 626 21 426 53 55 596 394 826
2466,916 22 1154 1374 1504 672 684 676 4104 95
2467,2057 1501 1498 704 1870 686 2109 1873 1213 2047
2468,126 35 357 121 2278 21 20 684 56 421
2469,1266 1263 450 13988 448 814 812 813 56 581
2470,121 1616 80 1618 95 323 2108 71 126 60
2471,1299 446 448 1301 581 426 1779 684 453 814
2472,448 1263 2998 14524 21 8690 1743 1373 521 1302
2473,446 813 453 21319 1266 458 6494 810 812 1320
2474,450 1317 446 1266 458 812 811 2060 453 2276
2475,60 396 1849 5 393 2522 107 56 12856 108
2476,450 1266 426 667 13988 813 581 21 796 668
2477,916 1911 4577 53 1216 5069 4891 1212 1514 5070
2478,80 71 21319 8875 3539 672 457 17178 121 2119
2479,58 56 35 272 1068 270 269 5646 121 1220
2480,1263 21 58 453 20 450 1266 54 20422 446
2481,56 387 393 396 270 58 596 536 55 22
2482,56 58 269 124 29 267 536 1898 3063 53
2483,1108 23 995 492 504 21 348 543 468 22938
2484,9971 836 4332 9791 18827 14809 16204 6464 2103 17075
2485,1263 581 1266 458 448 453 1648 13988 811 14805
2486,23 551 347 348 124 61 436 468 270 58
2487,537 23 124 56 22 27 58 1108 25 2119
2488,771 21 22 113 677 126 1628 20422 672 1314
2489,358 1499 1375 1376 1504 3987 10109 356 2106 22414
2490,2106 80 71 2587 79 629 2111 691 174 21
2491,35 7240 130 16887 4574 127 778 126 22415 752
2492,557 21 23 25 60 121 270 348 598 20
2493,1911 35 613 174 22 20 450 1608 126 1220
2494,450 6702 22403 17531 1266 1263 15454 9024 19059 20947
2495,20 25 436 393 269 61 348 55 396 29
2496,23 56 22 353 20 773 269 348 385 1108
2497,12006 3782 2263 8649 796 5187 263 3444 1807 6532
2498,629 67 80 64 2587 2106 79 84 12569 2104
2499,750 16887 831 626 617 673 391 555 239 100
2500,80 629 64 75 77 567 79 16758 568 22519
2501,271 25 56 337 13063 60 17178 771 54 269
2502,21 20 121 23 557 672 25 14710 29 2148
2503,448 18484 453 2998 2111 629 56 2104 2587 22435
2504,207 23 20 348 353 25 385 773 56 450
2505,121 22415 126 1499 17506 117 1616 322 22 56
2506,751 21 2148 617 499 93 8319 1311 504 672
2507,2916 1373 2963 1302 686 20 1498 2965 1758 2968
2508,21 23 79 20 124 71 268 80 61 353
2509,2278 357 53 355 5068 27 5069 5891 468 21
2510,77 71 80 64 2104 21 432 5763 2108 3994
2511,61 598 56 270 1748 268 596 335 21 1752
2512,818 817 35 841 24 20 1220 126 4019 23
2513,21 58 25 270 1068 20 396 1911 353 61
2514,80 358 356 60 107 828 1263 41 64 38
2515,1502 71 2111 11202 2106 4334 3993 75 3994 2104
2516,56 58 771 20 271 272 521 352 124 395
2517,239 101 102 2880 1733 95 16887 2479 2494 93
2518,1514 4577 1859 1216 667 5069 1214 450 1691 41
2519,56 1263 53 61 269 1068 387 1266 917 598
2520,495 6320 486 551 93 6887 421 326 499 102
2521,22 56 348 436 270 352 29 824 58 1437
2522,21 20 23 29 124 551 24 521 937 56
2523,393 1068 55 23 596 394 14710 536 2553 56
2524,393 56 1068 23 1108 55 1518 543 750 468
2525,102 2494 16887 22 149 199 576 575 673 127
2526,56 335 387 60 1266 1068 1449 448 596 337
2527,29 617 21 22 672 53 1308 95 763 387
2528,130 127 387 61 23 25 21 16887 241 348
2529,667 448 1618 1266 453 18484 731 1023 1194 1835
2530,124 56 25 53 121 771 841 28 67 629
2531,1266 1263 21 448 53 271 5046 62 426 1746
2532,1607 353 917 1306 1911 56 598 387 632 124
2533,58 55 1068 396 23 22 968 4793 521 208
2534,1865 1870 2436 2058 2435 71 2410 15301 3994 1871
2535,124 20 29 353 56 771 1607 436 386 560
2536,814 426 1266 58 813 25 811 932 353 53
2537,1266 1263 1648 432 448 124 60 812 1691 13988
2538,932 1154 60 2263 58 394 56 2992 55 54
2539,21 23 124 27 20 468 4104 99 641 1835
2540,673 127 239 149 496 21 575 97 500 199
2541,22 124 763 20 450 25 53 775 436 1746
2542,126 1311 617 676 1308 1617 677 117 93 1616
2543,814 1266 581 813 812 811 448 1648 109 453
2544,22 1901 20 841 13988 24 21 53 25 23
2545,686 1213 22 2341 771 121 704 58 1212 53
2546,58 4036 23 1263 557 1048 426 29 450 436
2547,3391 21 84 20 1154 80 1327 557 2920 14644
2548,121 676 352 495 93 21 677 492 1628 95
2549,22435 1998 22542 21 667 487 1593 1068 421 488
2550,394 1068 22 21 56 272 25 270 58 61
2551,21 20 58 124 7864 15454 932 29 1314 11044
2552,426 446 813 22 453 814 1264 810 52 458
2553,127 673 241 1534 149 107 106 6 391 576
2554,22 773 25 1266 62 1068 446 270 598 771
2555,8649 11320 2335 81 20104 1590 686 2106 5156 71
2556,23 4072 21 58 22 261 8319 1038 626 1048
2557,126 121 1616 629 752 84 322 22415 4574 5874
2558,450 1263 814 446 453 426 541 813 810 1317
2559,80 67 854 77 2119 2106 2112 53 79 2107
2560,1911 1038 1068 22 21 348 353 56 468 270
2561,22 2346 2350 21 1004 20 763 2842 358 4708
2562,15131 450 457 16030 448 453 458 20 2263 18919
2563,1758 16151 1297 22752 1301 1305 1501 4104 1498 22
2564,126 541 693 21 445 1616 2559 676 33 677
2565,121 21 771 762 23 521 29 4330 126 56
2566,1068 20 23 61 271 598 337 270 55 396
2567,446 1200 23691 426 814 453 1648 458 486 13359
2568,557 56 2147 676 13988 95 1849 831 22415 126
2569,455 684 2910 1787 2911 3246 843 2916 1703 1194
2570,557 1532 2494 678 1832 21 1901 2019 5 107
2571,909 4787 22907 90 23006 2951 8470 23 4530 56
2572,22 21 124 25 20 56 541 521 58 269
2573,448 810 458 58 2276 1787 1195 803 812 394
2574,29 1154 124 22 20 58 1835 25 272 520
2575,16887 576 2494 21 1266 149 106 23 1263 6
2576,121 21 672 1308 22 771 521 2998 56 1556
2577,1212 4577 1859 1216 2792 5068 5069 1374 21 14644
2578,23 541 773 61 1068 347 775 683 20 355
2579,21 752 750 1308 1691 121 106 665 2077 19
2580,446 812 453 20422 581 813 1648 450 421 938
2581,126 21 62 23 271 352 676 61 25 272
2582,58 2524 581 1263 450 2523 62 1266 426 3343
2583,95 676 126 4574 21 1616 20 323 1618 322
2584,1154 21 1628 52 348 113 126 20 33 53
2585,2104 73 75 2586 3994 3989 60 2105 544 551
2586,453 672 1628 4036 25 1263 686 121 1502 1501
2587,267 124 29 56 28 20 395 450 1437 322
2588,121 113 1220 115 676 340 13988 1628 98 21
2589,1514 1212 916 1859 358 20 5070 124 5068 1911
2590,771 16682 22 15131 56 16030 521 124 2581 1004
2591,56 348 347 841 436 124 818 24 393 60
2592,61 543 828 29 1108 20 468 450 499 23
2593,25 29 448 613 394 932 572 1859 453 60
2594,2105 676 3991 3994 95 2106 2110 21 71 75
2595,53 387 1263 453 20422 335 495 8475 494 586
2596,751 752 126 750 113 121 1263 364 827 551
2597,826 626 21 20 23 537 155 124 915 909
2598,566 126 2586 629 71 2104 68 676 568 80
2599,56 676 95 672 1752 22 521 335 53 1449
2600,557 20 23 841 24 25 21 436 13751 818
2601,448 453 817 337 2998 557 446 207 22435 1376
2602,20 23 124 56 426 450 495 1327 581 1266
2603,951 955 4498 949 7721 958 5928 2112 629 2106
2604,448 813 1266 814 1263 426 811 458 810 453
2605,29 396 25 337 23 61 55 58 53 271
2606,598 56 268 53 1748 55 20 60 450 1449
2607,8819 14809 16713 21 18001 121 683 672 15978 124
2608,446 813 421 453 811 1308 1320 126 448 1220
2609,448 1691 20 1266 1194 17237 124 18484 453 667
2610,426 446 453 813 458 22472 810 1193 448 1320
2611,557 667 20 21 24 841 1630 1071 1632 56
2612,2057 557 1154 5938 1870 77 1873 2058 16151 1869
2613,207 751 771 21 818 2350 2119 24 2347 1697
2614,3539 6494 14460 22402 8335 17178 2535 22542 126 22414
2615,21 56 126 1616 23 33 121 2497 124 1618
2616,731 1691 2010 486 93 494 1194 2004 16380 487
2617,16887 22 496 102 56 492 575 504 149 679
2618,21 25 450 23 22 1265 3816 353 1618 2023
2619,21 453 270 80 1327 521 269 23 450 25
2620,771 22 1311 21 20 521 827 494 676 93
2621,21 23 448 20 450 348 25 1263 731 2252
2622,126 343 9791 843 33 56 684 1222 15454 22542
2623,356 80 364 1616 1314 64 126 2106 69 1618
2624,29 38 22 521 917 36 56 916 21 269
2625,29 771 768 9791 767 43 38 769 1022 929
2626,29 22 686 1618 1501 1502 21 1213 1004 1314
2627,1266 812 421 7632 1068 1320 18484 20422 1952 21
2628,77 426 448 174 814 73 1266 581 813 178
2629,124 450 20 22 353 23 102 581 56 446
2630,22 827 672 676 99 21 20 498 759 95
2631,23 1023 2023 771 29 25 316 751 521 124
2632,13988 448 1648 446 426 13063 731 458 581 15684
2633,22 915 1263 750 450 1266 938 385 773 426
2634,704 771 21 25 773 22 676 385 626 126
2635,20 61 337 208 269 353 557 536 348 55
2636,121 750 1832 672 426 21 1311 107 814 1308
2637,1154 126 676 22415 1616 102 21 113 323 1628
2638,7569 22370 25 23 8438 124 53 385 56 348
2639,56 61 387 58 598 336 2592 453 2064 22
2640,541 555 153 993 1108 826 936 2119 155 629
2641,676 1311 126 21 352 678 1620 95 1308 521
2642,21 22 23 2494 348 492 750 486 1306 124
2643,22542 450 17178 20422 10983 14524 22402 13063 457 5046
2644,21 102 998 465 127 16887 201 56 23 269
2645,672 22844 121 52 21 1628 1188 1154 21709 115
2646,426 450 811 394 581 684 421 1697 446 1263
2647,56 58 271 272 394 396 2334 5917 22050 395
2648,581 811 446 450 810 814 422 1266 421 448
2649,1501 1502 71 557 21 629 2119 56 64 77
2650,79 1514 5070 1212 1216 22 1214 80 5068 53
2651,683 2963 21 1311 1674 2965 2352 2916 695 838
2652,450 448 56 14460 22 521 672 18919 1266 14524
2653,2119 22844 629 3491 21005 883 567 22617 9209 8949
2654,126 504 778 678 492 752 421 471 679 426
2655,8875 7632 8819 22472 18001 14809 15454 6494 22441 22443
2656,2108 77 19789 52 1188 11202 121 21 1628 877
2657,750 521 106 270 1307 17178 56 271 3505 58
2658,61 60 598 450 335 1449 1748 426 345 56
2659,496 16887 130 6 149 1835 579 750 2472 1849
2660,14308 5321 17237 1691 9209 2119 849 22696 1648 1194
2661,2106 881 88 77 8649 4330 2103 21019 2104 22844
2662,10221 11332 11975 19266 2360 14138 12308 22688 18684 9791
2663,21 1308 99 20 106 886 349 29 56 448
2664,2106 71 80 1616 8649 5668 1806 2588 676 2587
2665,1214 537 889 5069 21 1212 936 1544 2023 214
2666,771 22 56 124 432 348 613 450 521 58
2667,22 29 56 25 348 432 771 60 53 763
2668,20 771 22 124 25 53 348 62 353 207
2669,79 2106 68 64 2112 67 2111 2119 75 81
2670,2119 629 3246 692 453 460 1263 80 445 3360
2671,575 17521 576 261 881 450 448 16887 29 15780
2672,71 121 2106 672 115 340 84 113 1154 64
2673,1266 1263 149 667 673 21 1194 199 813 106
2674,21 23 11474 15711 537 22585 11226 8215 21458 22
2675,121 453 1263 21 10983 1691 668 452 3569 796
2676,124 22 771 684 56 58 20 1861 271 23
2677,21 121 126 23 1023 1617 1194 1311 124 1691
2678,23 557 21 468 53 25 1108 436 3291 127
2679,22 124 25 269 557 1024 53 62 272 27
2680,541 555 385 775 154 936 826 773 2951 124
2681,21319 61 387 6494 62 270 58 23 596 21
2682,56 21 396 393 387 62 23 395 598 124
2683,426 450 811 421 678 1266 1621 495 810 448
2684,557 207 1901 2949 20 2969 22 938 6887 841
2685,35 121 672 1628 113 1220 23 52 207 95
2686,121 684 446 448 812 521 426 581 1648 750
2687,356 683 917 450 364 22 667 3569 1691 271
2688,352 1266 23 1188 13244 20532 455 1898 2263 12916
2689,29 22 537 352 1108 775 1039 938 541 942
2690,110 524 676 1314 2524 2523 3343 1898 2106 2114
2691,432 29 1621 101 124 750 2743 675 1189 2880
2692,21 940 1898 17178 775 773 942 24 8875 1266
2693,2106 3987 75 71 2109 3989 2105 2107 121 73
2694,771 21 22 5735 2523 12856 106 828 2494 1004
2695,21 53 18139 1154 385 393 25 449 22 541
2696,20 21 5938 5614 1865 771 5649 1870 4451 8167
2697,5187 453 1263 495 450 352 814 56 20422 457
2698,557 818 20 817 450 26 1004 124 25 56
2699,581 450 1266 458 811 1649 1264 446 9599 21643
2700,667 179 2494 10983 239 2350 5735 6324 1805 2019
2701,1859 5070 2792 3436 17880 14644 1562 2920 684 9322
2702,15792 3882 169 7 3277 1962 25 1216 396 15891
2703,22 21 1004 23 209 432 763 909 56 762
2704,14710 499 678 492 93 2553 2148 750 129 21156
2705,21 445 455 1266 448 348 468 1648 1108 18919
2706,396 1835 60 676 393 8335 61 126 124 1748
2707,53 450 421 4344 16204 1023 598 21255 557 551
2708,763 676 56 124 1004 450 95 2581 1263 58
2709,95 121 673 1308 22 678 1616 124 16887 1263
2710,22 21 1004 20 763 1628 121 25 762 521
2711,126 22414 8438 95 448 672 8335 678 21 750
2712,29 121 672 1628 450 113 22 436 1004 1616
2713,53 60 393 598 61 394 23 22 25 968
2714,14460 10109 22414 21 521 56 353 352 20 771
2715,7864 15454 11044 14809 17075 22631 22441 12114 21818 16713
2716,18484 814 810 581 813 1263 450 446 1196 1266
2717,121 5187 21 1697 95 2346 16887 2347 22415 519
2718,499 1154 16887 453 446 492 2494 93 778 504
2719,17178 22402 2256 22542 10221 14809 13063 56 53 1648
2720,393 55 56 396 84 521 8319 932 23 394
2721,448 453 450 385 93 21 678 56 498 495
2722,21 916 64 2111 58 704 124 20 1326 271
2723,387 53 678 521 93 95 1628 337 270 1308
2724,352 453 22 668 21 421 22403 460 336 24
2725,432 29 20 124 1311 771 450 22370 676 14460
2726,1327 22 21 20 109 2894 519 771 107 29
2727,56 25 348 58 20 1068 270 55 771 673
2728,1263 22 314 88 3397 453 446 20422 812 1266
2729,207 672 113 1311 35 95 25 827 1631 5187
2730,704 56 5938 22 1865 23 557 1870 2409 3244
2731,23 53 71 21 25 28 268 841 598 62
2732,121 672 4574 95 323 126 1617 322 1616 641
2733,22 20 58 348 632 436 27 271 29 60
2734,56 25 22 775 23 1039 521 58 1108 29
2735,2147 576 1532 18939 108 16887 15017 7864 22614 14159
2736,29 16887 56 241 575 932 521 127 269 496
2737,626 426 124 537 813 22 453 448 25 811
2738,6320 775 11776 773 940 551 271 941 93 596
2739,2106 2586 2104 25 58 80 448 2107 64 71
2740,71 2106 2111 84 21 64 2116 353 8007 1532
2741,1263 813 20422 598 268 1748 458 812 55 12851
2742,18484 453 446 109 426 20422 750 458 450 1624
2743,436 271 1326 572 771 629 917 348 2119 899
2744,676 5938 95 1870 1865 22 53 20 1869 113
2745,271 56 391 272 5735 673 29 62 2256 208
2746,1263 20422 453 8168 1329 1266 5614 8167 457 5610
2747,53 29 335 56 25 598 61 22 436 557
2748,22 771 1327 25 20 19705 23 353 436 1004
2749,1213 29 771 3992 1502 752 762 751 21 19789
2750,453 1691 450 458 421 1194 445 2998 1311 812
2751,53 270 1068 271 60 23 1752 54 269 394
2752,126 364 684 519 1676 56 1641 448 683 909
2753,2108 14460 17418 75 7371 3989 121 1631 672 19789
2754,555 826 20 21 56 155 7864 626 8819 387
2755,358 1514 126 1859 356 84 1616 52 684 1154
2756,13988 448 22713 455 1691 767 1198 452 768 731
2757,121 335 352 521 1746 269 1752 270 22475 6695
2758,271 56 272 29 394 27 396 208 25 269
2759,21319 6494 1375 683 22402 1758 1372 22 16151 5134
2760,468 537 347 22 124 20 53 771 208 450
2761,13988 21 23 731 915 22 124 1691 449 452
2762,68 629 75 2106 2111 73 21 854 79 84
2763,1216 1214 684 126 1212 3194 4577 689 95 683
2764,2111 67 2119 2112 84 2587 75 2114 2104 79
